"","long","lat","order","hole","piece","group","id","ZCTA5CE10","AFFGEOID10","GEOID10","ALAND10","AWATER10","region","value","ZCTA","X","Neighborhood","Borough","COVID_CASE_COUNT","COVID_CASE_RATE","POP_DENOMINATOR","COVID_DEATH_COUNT","COVID_DEATH_RATE","PERCENT_POSITIVE","total_population","percent_female","percent_unemployed","median_income","poverty_rate","percent_uninsured","percent_public_health_insurance","percent_private_health_insurance","home_ownership","renter_occupied","single_mom","single_dad","home_median_value","high_school_completion","college_graduates","percent_with_Internet","percent_white","median_age","percent_black","percent_hispanic_latino","percent_receiving_public_assistance","percent_in_mgmt_art_sci","crowding","log_case_rate"
"67",-73.752334,40.720262,33466,FALSE,"1","10217.1","10217","11427","8600000US11427","11427",4088783,0,"11427","[72,093 to 85,887)","11427",165,"Southeast Queens","Queens",742,3196.57,23212.38,42,180.94,38.57,24037,50.6,5.2,74581,6,7,34.7,67,60,40,4.1,1,488000,84.7,32.2,84.6,29.3,42,20.7,19.5,3.2,38.9,6.5,8.06983363891898
"68",-73.757257,40.718139,33467,FALSE,"1","10217.1","10217","11427","8600000US11427","11427",4088783,0,"11427","[72,093 to 85,887)","11427",165,"Southeast Queens","Queens",742,3196.57,23212.38,42,180.94,38.57,24037,50.6,5.2,74581,6,7,34.7,67,60,40,4.1,1,488000,84.7,32.2,84.6,29.3,42,20.7,19.5,3.2,38.9,6.5,8.06983363891898
"69",-73.757642,40.717971,33468,FALSE,"1","10217.1","10217","11427","8600000US11427","11427",4088783,0,"11427","[72,093 to 85,887)","11427",165,"Southeast Queens","Queens",742,3196.57,23212.38,42,180.94,38.57,24037,50.6,5.2,74581,6,7,34.7,67,60,40,4.1,1,488000,84.7,32.2,84.6,29.3,42,20.7,19.5,3.2,38.9,6.5,8.06983363891898
"70",-73.759216,40.719199,33469,FALSE,"1","10217.1","10217","11427","8600000US11427","11427",4088783,0,"11427","[72,093 to 85,887)","11427",165,"Southeast Queens","Queens",742,3196.57,23212.38,42,180.94,38.57,24037,50.6,5.2,74581,6,7,34.7,67,60,40,4.1,1,488000,84.7,32.2,84.6,29.3,42,20.7,19.5,3.2,38.9,6.5,8.06983363891898
"71",-73.759441,40.721063,33470,FALSE,"1","10217.1","10217","11427","8600000US11427","11427",4088783,0,"11427","[72,093 to 85,887)","11427",165,"Southeast Queens","Queens",742,3196.57,23212.38,42,180.94,38.57,24037,50.6,5.2,74581,6,7,34.7,67,60,40,4.1,1,488000,84.7,32.2,84.6,29.3,42,20.7,19.5,3.2,38.9,6.5,8.06983363891898
"72",-73.76631,40.726375,33471,FALSE,"1","10217.1","10217","11427","8600000US11427","11427",4088783,0,"11427","[72,093 to 85,887)","11427",165,"Southeast Queens","Queens",742,3196.57,23212.38,42,180.94,38.57,24037,50.6,5.2,74581,6,7,34.7,67,60,40,4.1,1,488000,84.7,32.2,84.6,29.3,42,20.7,19.5,3.2,38.9,6.5,8.06983363891898
"73",-73.760122,40.725907,33472,FALSE,"1","10217.1","10217","11427","8600000US11427","11427",4088783,0,"11427","[72,093 to 85,887)","11427",165,"Southeast Queens","Queens",742,3196.57,23212.38,42,180.94,38.57,24037,50.6,5.2,74581,6,7,34.7,67,60,40,4.1,1,488000,84.7,32.2,84.6,29.3,42,20.7,19.5,3.2,38.9,6.5,8.06983363891898
"74",-73.989059,40.644119,34705,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"75",-73.981805,40.647128,34706,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"76",-73.980291,40.647297,34707,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"77",-73.981796,40.655246,34708,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"78",-73.97977,40.657229,34709,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"79",-73.976749,40.655514,34710,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"80",-73.975157,40.658723,34711,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"81",-73.974044,40.657347,34712,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"82",-73.972391,40.651667,34713,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"83",-73.972968,40.650733,34714,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"84",-73.972041,40.650465,34715,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"85",-73.971628,40.650844,34716,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"86",-73.966213,40.653189,34717,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"87",-73.964654,40.650887,34718,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"88",-73.967028,40.649948,34719,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"89",-73.967546,40.647683,34720,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"90",-73.966391,40.646594,34721,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"91",-73.966174,40.640431,34722,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"92",-73.965382,40.636279,34723,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"93",-73.969869,40.634194,34724,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"94",-73.977165,40.630747,34725,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"95",-73.977249,40.630707,34726,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"96",-73.978155,40.630282,34727,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"97",-73.980142,40.632354,34728,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"98",-73.978973,40.633476,34729,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"99",-73.981432,40.634955,34730,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"100",-73.988039,40.638947,34731,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"101",-73.991929,40.642205,34732,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"102",-73.989059,40.644119,34733,FALSE,"1","10228.1","10228","11218","8600000US11218","11218",3695322,0,"11218","[62,207 to 72,093)","11218",106,"Borough Park","Brooklyn",1626,2144.94,75806.47,119,156.98,34.65,74508,49.6,6.1,69415,14.8,7.7,45.4,54.6,36.6,63.4,5.1,1.4,751100,83.4,45.1,79.9,59.7,34.2,8.1,17.6,3.1,48.5,13.8,7.67086685894292
"103",-73.883541,40.768321,35076,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"104",-73.878619,40.770863,35077,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"105",-73.875284,40.771768,35078,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"106",-73.873059,40.771808,35079,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"107",-73.868118,40.770201,35080,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"108",-73.865731,40.768543,35081,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"109",-73.862867,40.765912,35082,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"110",-73.860878,40.763206,35083,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"111",-73.859379,40.761434,35084,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"112",-73.854413,40.758066,35085,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"113",-73.857753,40.758027,35086,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"114",-73.859205,40.760042,35087,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"115",-73.858889,40.7579,35088,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"116",-73.865674,40.75763,35089,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"117",-73.872219,40.756943,35090,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"118",-73.87793,40.756339,35091,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"119",-73.879245,40.758368,35092,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"120",-73.878861,40.756241,35093,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"121",-73.882579,40.755854,35094,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"122",-73.884271,40.765167,35095,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"123",-73.882413,40.765362,35096,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"124",-73.882768,40.767312,35097,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"125",-73.887671,40.76672,35098,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"126",-73.883541,40.768321,35099,FALSE,"1","10230.1","10230","11369","8600000US11369","11369",2788307,0,"11369","[52,199 to 62,207)","11369",141,"West Queens","Queens",1506,4130.3,36462.23,150,411.38,45.79,34118,50.8,6.8,54121,12.3,14.1,47.9,47.6,54.5,45.5,7.5,2.5,567000,75.8,17.2,79.6,28.8,38.3,16.3,63.6,3.3,22.7,14.4,8.32610532254216
"127",-73.898832,40.859305,35100,FALSE,"1","10231.1","10231","10458","8600000US10458","10458",2614057,0,"10458","[21,149 to 40,449)","10458",64,"Fordham - Bronx Park","Bronx",1928,2300.5,83807.74,108,128.87,36.48,83960,51.9,13.2,33932,32.4,11.8,59.8,34.3,3.9,96.1,20.3,2.9,383400,68,14.3,72.7,17.7,29,19.9,69.8,9.4,17.9,17.1,7.74088176959552
"128",-73.897068,40.862534,35101,FALSE,"1","10231.1","10231","10458","8600000US10458","10458",2614057,0,"10458","[21,149 to 40,449)","10458",64,"Fordham - Bronx Park","Bronx",1928,2300.5,83807.74,108,128.87,36.48,83960,51.9,13.2,33932,32.4,11.8,59.8,34.3,3.9,96.1,20.3,2.9,383400,68,14.3,72.7,17.7,29,19.9,69.8,9.4,17.9,17.1,7.74088176959552
"129",-73.894376,40.866067,35102,FALSE,"1","10231.1","10231","10458","8600000US10458","10458",2614057,0,"10458","[21,149 to 40,449)","10458",64,"Fordham - Bronx Park","Bronx",1928,2300.5,83807.74,108,128.87,36.48,83960,51.9,13.2,33932,32.4,11.8,59.8,34.3,3.9,96.1,20.3,2.9,383400,68,14.3,72.7,17.7,29,19.9,69.8,9.4,17.9,17.1,7.74088176959552
"130",-73.891737,40.869511,35103,FALSE,"1","10231.1","10231","10458","8600000US10458","10458",2614057,0,"10458","[21,149 to 40,449)","10458",64,"Fordham - Bronx Park","Bronx",1928,2300.5,83807.74,108,128.87,36.48,83960,51.9,13.2,33932,32.4,11.8,59.8,34.3,3.9,96.1,20.3,2.9,383400,68,14.3,72.7,17.7,29,19.9,69.8,9.4,17.9,17.1,7.74088176959552
